age,job,marital,education,default,housing,loan,contact,month,day_of_week,mean,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
27,4,0,2,0,0,0,1,3,0,350,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
34,9,0,5,0,1,0,1,3,0,150,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
31,11,0,5,2,0,0,1,3,0,332,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
54,7,3,5,0,0,0,1,3,0,611,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
40,9,1,1,2,0,0,1,3,0,58,3,28,0,2,1.1,93.994,-36.4,4.857,5191,0
52,8,1,4,2,1,0,1,3,0,151,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
47,7,3,5,0,0,0,1,3,0,89,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
49,1,1,3,2,0,0,1,3,0,152,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
32,3,0,4,0,0,0,1,3,0,611,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
49,1,0,4,2,1,1,1,3,0,110,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
50,4,1,3,2,0,0,1,3,0,463,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
34,2,1,4,0,0,0,1,3,0,962,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
55,4,1,1,2,0,0,1,3,0,102,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
47,5,0,3,0,0,0,1,3,0,10,4,28,0,2,1.1,93.994,-36.4,4.857,5191,0
51,6,1,6,0,0,0,1,3,0,118,3,28,0,2,1.1,93.994,-36.4,4.857,5191,0
47,4,1,2,0,0,0,1,3,0,92,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
56,5,1,1,0,1,0,1,3,0,143,3,28,0,2,1.1,93.994,-36.4,4.857,5191,0
53,3,1,3,0,0,0,1,3,0,189,3,28,0,2,1.1,93.994,-36.4,4.857,5191,0
36,4,1,3,0,1,0,1,3,0,75,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
42,4,3,3,0,1,0,1,3,0,189,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
44,4,3,2,0,0,0,1,3,0,55,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
39,1,1,3,0,1,0,1,3,0,935,3,28,0,2,1.1,93.994,-36.4,4.857,5191,1
37,3,0,4,0,1,1,1,3,0,56,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
60,4,1,7,2,1,0,1,3,0,5,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
36,2,1,4,0,0,0,1,3,0,225,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
42,7,3,5,0,1,0,1,3,0,125,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
31,3,1,4,0,1,1,1,3,0,286,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
53,5,3,6,2,0,1,1,3,0,206,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
45,4,1,1,0,1,0,1,3,0,164,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
37,5,0,6,0,1,0,1,3,0,98,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
47,9,1,6,0,0,0,1,3,0,446,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
49,4,3,4,0,0,1,1,3,0,742,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
36,3,1,5,0,1,0,1,3,0,120,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
35,2,3,4,0,0,0,1,3,0,122,3,28,0,2,1.1,93.994,-36.4,4.857,5191,0
38,12,1,7,2,0,0,1,3,0,362,4,28,0,2,1.1,93.994,-36.4,4.857,5191,0
38,2,0,4,2,0,0,1,3,0,357,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
50,4,3,4,2,0,1,1,3,0,200,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
59,6,1,6,2,0,0,1,3,0,107,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
43,12,1,7,0,1,0,1,3,0,267,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
42,3,1,4,0,1,0,1,3,0,248,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
40,3,1,2,2,1,0,1,3,0,215,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
46,4,1,7,2,0,0,1,3,0,209,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
57,1,3,1,0,1,1,1,3,0,205,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
42,3,1,5,0,1,0,1,3,0,261,3,28,0,2,1.1,93.994,-36.4,4.857,5191,0
41,4,1,1,0,1,0,1,3,0,83,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
54,7,3,5,0,1,0,1,3,0,106,3,28,0,2,1.1,93.994,-36.4,4.857,5191,0
27,3,0,5,0,0,0,1,3,0,106,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
36,3,1,4,0,0,0,1,3,0,108,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
58,4,1,6,2,1,0,1,3,0,214,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
40,7,1,5,2,1,0,1,3,0,358,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
34,3,0,3,2,0,0,1,3,0,453,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
33,3,3,4,0,0,0,1,3,0,364,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
56,6,1,2,0,0,0,1,3,0,136,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
42,4,1,3,0,0,0,1,3,0,173,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
43,2,1,4,0,1,0,1,3,0,241,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
54,7,0,3,0,1,0,1,3,0,224,3,28,0,2,1.1,93.994,-36.4,4.857,5191,0
53,3,0,2,0,1,1,1,3,0,148,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
42,5,0,7,0,0,0,1,3,0,230,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
40,2,1,2,2,0,0,1,3,0,199,3,28,0,2,1.1,93.994,-36.4,4.857,5191,0
54,5,1,6,0,1,1,1,3,0,196,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
40,1,0,6,0,0,0,1,3,0,111,4,28,0,2,1.1,93.994,-36.4,4.857,5191,0
26,3,0,5,0,1,0,1,3,0,231,3,28,0,2,1.1,93.994,-36.4,4.857,5191,0
33,3,1,4,0,0,0,1,3,0,316,3,28,0,2,1.1,93.994,-36.4,4.857,5191,0
35,4,1,3,2,0,0,1,3,0,240,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
36,3,1,4,0,0,0,1,3,0,669,3,28,0,2,1.1,93.994,-36.4,4.857,5191,0
29,2,0,4,0,1,0,1,3,0,425,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
36,4,1,3,0,1,0,1,3,0,121,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
35,7,1,4,0,1,0,1,3,0,174,5,28,0,2,1.1,93.994,-36.4,4.857,5191,0
50,9,0,5,0,0,1,1,3,0,88,5,28,0,2,1.1,93.994,-36.4,4.857,5191,0
46,2,1,4,2,1,0,1,3,0,313,3,28,0,2,1.1,93.994,-36.4,4.857,5191,0
49,10,1,4,0,1,0,1,3,0,135,4,28,0,2,1.1,93.994,-36.4,4.857,5191,0
42,5,0,6,2,1,0,1,3,0,152,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
36,4,0,4,0,1,1,1,3,0,402,3,28,0,2,1.1,93.994,-36.4,4.857,5191,0
55,4,1,3,2,1,0,1,3,0,221,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
41,7,1,5,2,0,0,1,3,0,213,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
57,7,1,6,2,1,0,1,3,0,144,3,28,0,2,1.1,93.994,-36.4,4.857,5191,0
32,2,0,4,0,1,0,1,3,0,158,3,28,0,2,1.1,93.994,-36.4,4.857,5191,0
49,3,1,3,0,0,0,1,3,0,220,3,28,0,2,1.1,93.994,-36.4,4.857,5191,0
57,12,1,7,2,1,0,1,3,0,325,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
58,4,3,1,0,1,0,1,3,0,254,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
52,5,1,4,0,1,0,1,3,0,503,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
50,2,3,6,0,0,0,1,3,0,680,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
41,4,0,3,2,1,0,1,3,0,421,4,28,0,2,1.1,93.994,-36.4,4.857,5191,0
33,10,1,5,0,1,0,1,3,0,130,3,28,0,2,1.1,93.994,-36.4,4.857,5191,0
57,4,1,1,0,0,0,1,3,0,164,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
48,4,1,2,2,0,0,1,3,0,174,3,28,0,2,1.1,93.994,-36.4,4.857,5191,0
55,5,1,6,0,0,0,1,3,0,113,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
38,7,1,5,0,0,0,1,3,0,195,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
38,2,1,4,0,1,0,1,3,0,347,3,28,0,2,1.1,93.994,-36.4,4.857,5191,0
53,3,1,5,0,1,0,1,3,0,208,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
43,8,0,5,0,0,0,1,3,0,404,4,28,0,2,1.1,93.994,-36.4,4.857,5191,0
36,4,0,4,0,0,0,1,3,0,396,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
32,4,1,3,0,0,0,1,3,0,98,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
33,2,1,1,0,0,0,1,3,0,229,3,28,0,2,1.1,93.994,-36.4,4.857,5191,0
58,10,1,1,0,1,0,1,3,0,350,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
40,8,3,4,2,0,0,1,3,1,88,3,28,0,2,1.1,93.994,-36.4,4.857,5191,0
57,7,1,5,0,1,0,1,3,1,379,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
45,5,1,4,0,1,0,1,3,1,168,3,28,0,2,1.1,93.994,-36.4,4.857,5191,0
42,4,1,1,2,1,0,1,3,1,190,3,28,0,2,1.1,93.994,-36.4,4.857,5191,0
46,3,1,5,0,1,0,1,3,1,158,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
36,5,1,5,0,0,0,1,3,1,210,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
41,9,1,4,0,1,0,1,3,1,102,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
57,3,3,3,0,0,0,1,3,1,306,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
49,4,1,3,2,1,0,1,3,1,64,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
56,7,3,4,0,0,0,1,3,1,218,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
37,4,1,3,0,0,0,1,3,1,77,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
37,4,1,3,0,0,1,1,3,1,54,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
46,3,0,4,0,1,0,1,3,1,344,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
22,4,0,3,0,1,0,1,3,1,195,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
43,2,1,4,0,0,0,1,3,1,202,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
49,4,1,7,0,0,0,1,3,1,286,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
41,5,1,2,0,1,0,1,3,1,278,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
38,3,0,5,0,0,0,1,3,1,189,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
33,3,1,3,0,0,0,1,3,1,83,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
49,3,1,5,0,1,1,1,3,1,18,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
30,4,0,7,0,0,0,1,3,1,184,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
33,3,1,3,0,1,0,1,3,1,235,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
34,7,0,5,0,0,0,1,3,1,290,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
30,11,0,7,2,0,0,1,3,1,133,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
59,7,1,1,2,1,1,1,3,1,318,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
59,7,1,1,2,2,2,1,3,1,437,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
41,9,1,5,0,0,0,1,3,1,402,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
48,1,1,2,2,1,1,1,3,1,501,4,28,0,2,1.1,93.994,-36.4,4.857,5191,0
28,12,0,7,2,1,1,1,3,1,1201,1,28,0,2,1.1,93.994,-36.4,4.857,5191,1
44,2,1,4,0,1,0,1,3,1,1030,1,28,0,2,1.1,93.994,-36.4,4.857,5191,1
59,6,2,5,2,0,0,1,3,1,253,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
50,7,1,4,2,0,0,1,3,1,149,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
35,3,1,5,0,0,0,1,3,1,144,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
42,3,1,4,0,0,0,1,3,1,69,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
45,3,1,3,0,0,0,1,3,1,243,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
36,5,1,6,0,0,0,1,3,1,769,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
56,2,1,4,2,0,0,1,3,1,135,3,28,0,2,1.1,93.994,-36.4,4.857,5191,0
29,4,3,1,0,0,0,1,3,1,231,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
41,9,1,5,0,1,1,1,3,1,442,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
42,4,1,3,2,0,0,1,3,1,199,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
52,2,0,4,0,0,0,1,3,1,455,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
48,2,1,4,2,2,2,1,3,1,152,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
31,4,1,4,2,1,0,1,3,1,124,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
43,8,1,5,2,1,0,1,3,1,424,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
36,4,1,1,2,0,0,1,3,1,43,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
42,10,1,5,0,1,0,1,3,1,154,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
52,2,3,2,0,0,0,1,3,1,393,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
39,3,1,4,0,1,0,1,3,1,203,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
36,2,1,4,0,0,1,1,3,1,140,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
42,4,1,3,2,1,0,1,3,1,326,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
41,3,1,4,0,0,0,1,3,1,483,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
55,5,1,1,0,0,1,1,3,1,259,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
30,4,1,3,0,0,0,1,3,1,227,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
57,6,2,1,0,0,0,1,3,1,673,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
45,10,1,1,2,1,0,1,3,1,576,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
51,4,1,1,2,1,1,1,3,1,180,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
39,9,0,3,2,1,1,1,3,1,90,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
47,3,1,4,2,0,0,1,3,1,505,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
27,2,1,4,0,1,0,1,3,1,245,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
34,5,0,5,0,1,0,1,3,1,186,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
57,4,1,1,2,1,0,1,3,1,208,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
43,10,1,1,0,0,0,1,3,1,623,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
49,4,1,1,2,0,0,1,3,1,180,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
39,7,1,5,2,0,0,1,3,1,496,3,28,0,2,1.1,93.994,-36.4,4.857,5191,0
38,4,1,1,2,1,0,1,3,1,118,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
49,4,1,3,0,0,0,1,3,1,102,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
58,7,1,2,0,0,0,1,3,1,342,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
43,5,1,6,0,1,0,1,3,1,225,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
50,12,1,7,2,1,0,1,3,1,185,3,28,0,2,1.1,93.994,-36.4,4.857,5191,0
31,2,1,4,2,0,0,1,3,1,276,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
43,9,3,5,0,0,0,1,3,1,87,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
43,9,1,3,2,0,0,1,3,1,744,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
30,9,0,5,0,1,0,1,3,1,262,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
27,2,0,6,0,1,1,1,3,1,271,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
51,2,1,7,2,0,0,1,3,1,141,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
37,5,1,6,0,1,0,1,3,1,198,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
46,1,1,3,0,1,0,1,3,1,150,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
35,4,1,6,0,0,0,1,3,1,241,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
47,3,3,5,0,0,0,1,3,1,196,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
46,7,1,7,0,1,0,1,3,1,149,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
40,5,1,6,2,0,1,1,3,1,264,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
26,1,1,5,0,0,0,1,3,1,246,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
32,4,3,3,2,0,0,1,3,1,309,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
45,7,1,5,0,1,0,1,3,1,140,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
34,3,1,3,0,0,0,1,3,1,175,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
47,4,1,7,2,0,0,1,3,1,136,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
42,5,1,6,0,0,0,1,3,1,1623,1,28,0,2,1.1,93.994,-36.4,4.857,5191,1
57,5,1,1,2,0,1,1,3,1,50,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
57,5,1,1,2,0,0,1,3,1,101,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
38,4,1,1,0,0,1,1,3,1,144,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
57,5,1,1,2,0,0,1,3,1,238,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
28,11,0,3,2,1,0,1,3,1,354,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
60,7,1,5,0,0,0,1,3,1,451,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
48,3,1,5,0,1,0,1,3,1,159,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
47,5,1,6,0,1,0,1,3,1,170,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
40,3,1,4,0,0,0,1,3,1,243,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
51,7,1,6,2,1,0,1,3,1,141,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
48,8,0,1,0,1,0,1,3,1,112,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
54,1,1,1,0,0,0,1,3,1,262,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
40,4,1,2,0,0,1,1,3,1,53,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
44,3,0,3,2,0,0,1,3,1,134,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
42,5,3,4,0,0,0,1,3,1,204,4,28,0,2,1.1,93.994,-36.4,4.857,5191,0
52,9,1,5,0,1,0,1,3,1,678,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
31,4,0,3,0,1,0,1,3,1,182,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
32,2,1,4,0,0,0,1,3,1,162,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
44,3,1,4,0,1,1,1,3,1,177,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
39,7,1,2,2,0,0,1,3,1,27,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
57,7,1,6,2,1,0,1,3,1,699,3,28,0,2,1.1,93.994,-36.4,4.857,5191,0
52,3,1,1,0,1,0,1,3,1,358,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
42,7,1,5,0,0,0,1,3,1,1677,1,28,0,2,1.1,93.994,-36.4,4.857,5191,1
42,5,0,6,2,2,2,1,3,1,529,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
43,7,1,6,0,1,0,1,3,1,310,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
31,3,3,4,0,0,0,1,3,1,47,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
29,3,1,5,2,1,0,1,3,1,379,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
57,4,3,1,0,0,0,1,3,1,30,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
44,4,1,3,2,0,0,1,3,1,472,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
59,12,1,7,2,0,0,1,3,1,113,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
39,4,1,1,2,0,0,1,3,1,114,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
57,6,1,5,0,0,0,1,3,1,116,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
41,7,1,7,2,0,0,1,3,1,448,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
37,5,0,4,2,0,1,1,3,1,264,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
38,2,1,4,0,1,0,1,3,1,169,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
42,6,1,1,0,0,0,1,3,1,145,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
49,12,1,7,2,1,0,1,3,1,288,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
54,7,1,2,2,1,1,1,3,1,381,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
36,3,1,5,0,2,2,1,3,1,176,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
32,3,0,5,2,0,0,1,3,1,215,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
35,5,1,6,0,1,0,1,3,1,278,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
45,1,1,6,2,0,0,1,3,1,188,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
56,5,1,7,0,1,0,1,3,1,174,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
34,5,1,5,0,1,0,1,3,1,226,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
41,8,1,3,2,0,0,1,3,1,111,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
41,2,1,3,0,0,0,1,3,1,157,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
36,4,1,3,2,0,0,1,3,1,46,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
32,3,0,5,2,2,2,1,3,1,49,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
31,2,1,4,2,2,2,1,3,1,374,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
38,5,1,6,0,1,0,1,3,1,349,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
35,3,3,5,2,1,0,1,3,1,325,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
53,3,1,6,0,1,0,1,3,1,233,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
51,3,1,2,2,1,0,1,3,1,531,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
56,10,1,5,2,0,0,1,3,1,153,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
33,3,1,3,0,2,2,1,3,1,80,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
33,3,1,3,0,0,0,1,3,1,198,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
51,2,3,4,2,1,0,1,3,1,568,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
39,2,1,4,2,1,0,1,3,1,918,1,28,0,2,1.1,93.994,-36.4,4.857,5191,1
45,10,1,5,0,0,0,1,3,1,82,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
40,5,0,5,0,0,0,1,3,1,198,3,28,0,2,1.1,93.994,-36.4,4.857,5191,0
60,12,0,7,2,1,0,1,3,1,211,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
33,5,1,5,0,1,0,1,3,1,120,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
47,4,1,4,2,1,0,1,3,1,269,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
48,4,1,1,0,0,0,1,3,1,128,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
43,10,1,4,0,0,0,1,3,1,166,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
37,7,1,5,0,1,0,1,3,1,211,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
50,2,1,3,0,1,1,1,3,1,369,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
59,10,1,4,0,1,0,1,3,1,91,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
32,5,1,7,2,1,0,1,3,1,267,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
42,1,0,1,2,1,0,1,3,1,198,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
52,4,1,1,0,0,0,1,3,1,371,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
42,4,1,7,2,0,0,1,3,1,288,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
42,3,1,7,0,0,0,1,3,1,221,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
40,7,1,3,2,2,2,1,3,1,427,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
38,4,1,3,0,0,0,1,3,1,310,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
39,4,1,2,0,1,0,1,3,1,158,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
39,4,1,2,0,0,0,1,3,1,198,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
38,3,1,4,0,0,0,1,3,1,145,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
47,3,0,7,2,1,0,1,3,1,247,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
30,2,0,4,0,0,0,1,3,1,102,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
38,3,3,4,0,1,1,1,3,1,179,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
39,5,3,5,0,0,0,1,3,1,73,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
44,3,1,4,0,0,0,1,3,1,263,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
36,3,1,4,0,0,0,1,3,1,342,2,28,0,2,1.1,93.994,-36.4,4.857,5191,0
41,2,1,4,2,1,1,1,3,1,41,1,28,0,2,1.1,93.994,-36.4,4.857,5191,0
